x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102,x103,y103,x104,y104,x105,y105,x106,y106,x107,y107,x108,y108,x109,y109,x110,y110,x111,y111,x112,y112,x113,y113,x114,y114,x115,y115,x116,y116,x117,y117,x118,y118,x119,y119,x120,y120,x121,y121,x122,y122,x123,y123,x124,y124,x125,y125,x126,y126,x127,y127,x128,y128,x129,y129,x130,y130,x131,y131,x132,y132,x133,y133,x134,y134,x135,y135,x136,y136,x137,y137,x138,y138,x139,y139,x140,y140,x141,y141,x142,y142,x143,y143,x144,y144,x145,y145,x146,y146,x147,y147,x148,y148,x149,y149,x150,y150,x151,y151,x152,y152,x153,y153,x154,y154,x155,y155,x156,y156,x157,y157,x158,y158,x159,y159,x160,y160,x161,y161,x162,y162,x163,y163,x164,y164,x165,y165,x166,y166,x167,y167,x168,y168,x169,y169,x170,y170,x171,y171,x172,y172,x173,y173,x174,y174,x175,y175,x176,y176,x177,y177,x178,y178,x179,y179,x180,y180,x181,y181,x182,y182,x183,y183,x184,y184,x185,y185,x186,y186,x187,y187,x188,y188,x189,y189,x190,y190,x191,y191,x192,y192,x193,y193,x194,y194,x195,y195,x196,y196,x197,y197,x198,y198,x199,y199,x200,y200,x201,y201,x202,y202,x203,y203,x204,y204,x205,y205,x206,y206,x207,y207,x208,y208,x209,y209,x210,y210,x211,y211,x212,y212,x213,y213,x214,y214,x215,y215,x216,y216,x217,y217,x218,y218,x219,y219,x220,y220,x221,y221,x222,y222,x223,y223,x224,y224,x225,y225,x226,y226,x227,y227,x228,y228,x229,y229,x230,y230,x231,y231,x232,y232,x233,y233,x234,y234,x235,y235,x236,y236,x237,y237,x238,y238,x239,y239,x240,y240,x241,y241,x242,y242,x243,y243,x244,y244,x245,y245,x246,y246,x247,y247,x248,y248,x249,y249,x250,y250,x251,y251,x252,y252,x253,y253,x254,y254,x255,y255,x256,y256,x257,y257,x258,y258,x259,y259,x260,y260,x261,y261,x262,y262,x263,y263,x264,y264,x265,y265,x266,y266,x267,y267,x268,y268,x269,y269,x270,y270,x271,y271,x272,y272,x273,y273,x274,y274,x275,y275,x276,y276,x277,y277,x278,y278,x279,y279,x280,y280,x281,y281,x282,y282,x283,y283,x284,y284,x285,y285,x286,y286,x287,y287,x288,y288,x289,y289,x290,y290,x291,y291,x292,y292,x293,y293,x294,y294,x295,y295,x296,y296,x297,y297,x298,y298,x299,y299,x300,y300,x301,y301,x302,y302,x303,y303,x304,y304,x305,y305,x306,y306,x307,y307,x308,y308,x309,y309,x310,y310,x311,y311,x312,y312,x313,y313,x314,y314,x315,y315,x316,y316,x317,y317,x318,y318,x319,y319,x320,y320,x321,y321,x322,y322,x323,y323,x324,y324,x325,y325,x326,y326,x327,y327,x328,y328,x329,y329,x330,y330,x331,y331,x332,y332,x333,y333,x334,y334,x335,y335,x336,y336,x337,y337,x338,y338,x339,y339,x340,y340,x341,y341,x342,y342,x343,y343,x344,y344,x345,y345,x346,y346,x347,y347,x348,y348,x349,y349,x350,y350
37.459453156450124,11.712136912756085,-49.069580257369154,-17.193224544472407,-22.602956316851518,-87.21910484915195,-11.330758159016181,103.64607790855185,-40.02156118464726,-51.442248426743035,70.13924878370584,33.58709142185247,-89.67554125351982,-102.22423421771367,-27.238340252423853,-93.64399793023205,-31.759458332072544,-31.750562893630942,43.18992372225157,-6.662591033744113,-2.1117557806610696,53.50441676664717,87.8036403166458,-72.89448278226547,27.04544395087967,-49.74766827634648,11.41387768634572,55.81056378424284,-26.09000496794192,20.759818477382908,-94.39157886726004,-70.00659328923342,-97.03711464316689,-29.447351335550803,32.77723425797463,-93.30516772638089,-77.5673512855571,-12.54723877198077,-56.26498329584807,-34.46264045252066,41.940735877938046,86.15444994771757,-65.98411732546253,22.654063015125153,21.55018502219783,-61.39418595337949,-77.0470696988918,60.82489082371871,-49.385406906689326,-6.212512547018469,-10.84521511312988,-50.35379528134887,47.468469183545345,47.51625910161326,-31.983640195242728,-54.036876470404216,-66.57504666809456,-67.54141827841174,55.25171803914048,-106.71131515444654,64.25524325684485,86.16249000196889,-46.05956291002575,29.10643472985314,-44.16282106663692,93.84443925959107,-92.05645443069372,-42.60513194157046,-37.786332092279665,47.51676814800966,39.774741941935645,61.338051007688215,-97.23716114434933,-78.6144600978719,53.87160447989758,-17.69101194853606,-93.24031364994754,0.41838930833519283,-21.76101211245856,104.10596274252126,76.3387680245636,2.515304503399602,-40.62481279148431,-35.177364755056686,70.63629604401766,-79.70158084886226,-29.597548803283956,-66.85157975476598,66.74525855340524,-26.457629608067652,55.96244654921827,-48.16081032430283,28.025777534408384,-1.8475710385199513,13.062137387982926,56.29068422742309,-17.547696495991346,-85.32658500936199,27.476284440872547,66.22142119412796,-61.912032586054224,56.695826470306244,104.1617335694978,8.755404891890885,-105.98410884999544,-33.93186113121616,-97.65004537424306,-23.677029652269407,-43.8607728499977,75.14083371290137,102.3779199176525,80.00952952094077,73.79732730495783,86.88911391422775,14.319127858215317,-19.598960038280797,69.09549352447905,-36.72364425236893,85.22937377017523,42.287022656781396,-28.36373933423583,12.608843483044724,-75.55572908980947,72.51979383950267,55.74404632133208,31.117669470844586,29.409613617749844,37.71891121570646,-76.45642935993112,-2.67415015716817,82.045789560488,52.95622224315351,14.486244175300941,79.10733843177259,-75.85957021493998,23.15205507482088,-43.32648582976969,-3.27682460461695,-97.23413850417133,-12.714949117697588,96.01403349069167,-98.46539178475125,-34.42168646189089,-76.25887885323415,-69.80910563639519,-89.24546477844319,67.22366249516818,11.736303214729412,57.935623059627524,-99.37137843950173,35.679107349832975,-28.478456488167907,-61.4852723339887,51.89084798964238,31.13842913459737,-57.1373919467053,-16.550053225198734,-80.33456866973518,-84.63108505754207,6.96253162131255,98.5241331562622,-88.42631678521161,65.12580503431315,-64.58287169385287,2.0299912527352033,4.086148687676404,-42.15656079463486,-11.221302736145608,-56.827783327230534,-64.10722849559127,50.63742440228906,-104.66693411167962,36.03227334576533,-47.98927823906503,-73.64972530750345,-92.89424024599103,-27.520419055623464,34.95908757299923,-27.316204841441962,-6.457837099517839,46.16780343197288,50.71235441193318,-67.01265595128552,0.7633161967518614,101.21426916173957,-83.01257835020284,31.67350125118366,-93.25452165010064,69.11860965443101,-57.6577683408479,-86.71545238177293,-71.58065917410448,0.28115212446470483,71.76103451526504,94.94205458149894,-33.19074795522155,13.492442099839806,12.821403848557528,22.387867582455918,-14.02999710768867,-88.33596452660858,52.9358358194358,-21.043099919659102,-14.220319530534791,82.83634317380235,-98.7921378489749,22.682054983553403,32.146696137113295,6.8662406701711305,90.61689621136462,-21.32482593685137,70.0219688112386,-35.483307423288245,39.68357727106856,-86.83397957478229,-18.41567837425436,83.63476485135186,-9.454395652226793,-3.3615870549116234,-8.578703959814845,-2.808007326449668,-73.87471886479125,-66.41323465564389,43.79891749259626,78.50414027655637,25.473128921159294,-16.75620590631727,37.309563573772415,40.03605749371869,30.37443252689241,-56.371309430709786,52.02729556483322,-45.265744600390356,-36.47216619454769,55.326397958169906,-42.70153902880561,-103.54425141020528,81.050826441925,14.691822797121398,-85.61545638260871,-23.60195531270934,87.56637567025938,-26.972899546774872,76.84899621733513,-94.3185150730857,-55.54268626627403,-45.77742039234934,-60.025277133410285,-24.98927733925104,-23.80835547740038,40.784321884293924,45.53667682537729,-78.43903745528331,-35.93751405637589,-62.66685476766415,-21.691469491420634,51.0656779951898,-14.232489932222524,17.535477114581408,-35.157927830741556,-41.28812536117557,73.76042772441454,26.652579799966492,67.60599814299988,-35.46987093562092,40.15253432583189,-102.8399646718918,59.35531657713637,79.13517207347165,50.06551237353061,-35.510235752961535,-46.65974117381423,-50.93138377039214,-0.6712080593675491,87.23549468059312,68.85523723796409,23.967247153815013,-26.773091635143118,-62.42712822453685,-68.15146934443429,53.76055065800551,75.50971541966571,-42.58915210602866,44.419382021464806,59.898457373567275,49.59538299704261,20.770505960883206,23.819491183022024,-76.46654342159609,-71.32677003102911,76.83497685152668,-84.03348445106121,53.29634519270557,-43.99361371498524,-3.4070775925853054,-48.702890377249595,56.739736000996125,97.96647806371058,-88.96141403888888,45.87524031338629,-6.8866918847968766,-1.6844855120551627,45.65153290752399,76.75425859322094,94.4563612554731,10.315967600331984,-103.64324485389034,26.019379218269165,-52.506074841267115,-8.117468858940631,99.58222800927881,38.850689671997806,-79.76811016227175,-40.850233485210694,-65.25878041138176,70.70743708311824,-0.22171374889577766,2.168138439601589,27.985168263839732,60.63636075955345,51.94662846035956,27.18184662049234,-8.254221846412383,-58.705486372833825,52.90631610320452,-8.626334123500158,-23.828221712373804,-14.52859587131372,74.33044657148561,63.566401727372174,-2.7411734592548114,22.415799744599973,-22.81669859380316,66.83121897805088,50.08050476564426,-6.590744124735025,92.34731714421876,35.93280657896851,-67.03526379823721,9.53230736612415,-20.58802639814838,92.04903256891768,-94.44668447339791,-83.56708278328003,-72.68897569934873,29.114245988031755,94.86343180521025,24.866359089325556,30.169537411900965,13.025112006886097,-88.94526242848505,-59.649709791322465,0.8427648616935084,29.864069628922504,11.784245907225532,-3.6899511474575286,-52.448812523415135,27.01464220782454,3.2932184316109927,-7.183832002187997,-22.340865289711388,-24.18265442324969,31.392167686986706,-62.280353063848096,0.48991000517153793,-5.944730878168459,96.60051444315492,-25.527205032509205,-27.98343466827721,1.2929692119645733,3.506413357745466,-58.80015602636867,98.37912315118993,37.08029192017009,-48.27637452430047,-101.52104863490841,7.3980759800968805,-33.438657577488804,-51.45115845591019,-9.880468922231383,76.01009318493676,-58.8166844173074,76.8406523096245,89.94799167520543,47.90819425186908,66.13832714500123,81.27705329736399,22.656548249003897,76.53860668386257,-26.342411563728703,21.285675215911834,-38.225269464961194,-3.3372170350225305,-86.325702802497,-90.33259878745014,-38.08821364976989,54.319673729245544,-76.70409125274425,-30.405832447310708,-15.576432213309818,-58.52635162622841,-71.09616078191985,62.02117550818509,-74.92932977878422,-102.85165445248263,97.96308182148542,-72.45654130932273,32.92386115453078,80.93678574227931,-54.641220214034554,40.64869785438384,45.49926768047068,96.56349268187229,10.218741551836244,-101.03163422841328,-39.96791714711574,-37.34167740307987,20.38494451405159,45.07440182810977,-17.34588036602212,-0.9621339225355499,82.55603230623615,-22.457214000372332,-54.2128646664223,15.206241904624648,31.49982299683954,17.625130597913795,92.39248326399216,42.88758654169336,17.799820706989195,59.855218806048285,68.05579520933703,100.44538812703473,-55.6649053677102,-0.042971808155675695,-54.15210680343807,18.486833215744312,-69.1173468484228,-80.5966674445507,-27.519004617447777,66.65477978043258,11.31510797561443,-13.031906225074673,38.440660005084204,50.59571718405375,4.121771986490209,-14.33129541369694,47.44332740220476,-51.97993775349572,-90.99162024378995,-77.13303864173497,50.04922258328285,53.795764326860386,-73.00856190148514,-6.081850711758254,69.05084937957596,0.6253203023735046,-29.83077224817834,16.69709141658699,-32.185033684157034,-91.5244017468544,21.36000278772302,55.781845266534916,-97.06942839324131,-0.6848640782419677,-6.234393579356318,-5.775394808385705,71.25572275530438,-86.11508502143738,105.02286444231692,73.37366980391228,-4.486972921754278,85.5186573150129,62.66025785219638,71.06507869185171,-58.081410217141084,97.5884307682944,25.787035297363737,77.69228058715507,-88.63442720168528,-70.3261032425275,-34.978687213416094,24.071841266365567,-60.806400988971056,71.57605446428175,-18.869049681714504,47.52902432115861,-11.208893362971438,45.959968322485416,-55.42287047659853,-3.9146676214261733,-36.888392922268984,51.021058198549035,-40.41501603202976,62.15344458283982,-31.730148168582183,-54.05103821915058,-94.11945455957972,-35.10992775980525,-42.08410943864024,56.86840978805266,15.456731048821997,-10.486137364644225,-99.838103679652,102.20660587554934,-97.24342971949908,14.204199798412924,19.25841730449499,-83.02417782560053,-57.19210519489982,95.52906340298286,-57.668713241897116,91.02880892497848,-71.9519689798855,82.16879258964842,-58.49954733774197,-70.09303752665525,-25.40898116600363,-51.69781077820745,-28.237852219830707,-10.440963646307884,-40.0423118408233,-27.987600348631574,-9.561985828375112,-82.93517717614336,78.33034136716051,-77.375881563752,-16.803696959891187,-56.44544989195125,98.884256547172,4.84763855666718,71.47448591934831,-38.927398650934485,24.73057633410859,-20.969532601581378,-25.239722764149825,-42.659613789252084,-50.42373595270868,29.326113797337488,39.59805479050823,-2.0504941681120274,-72.91897773883963,87.50817978428266,-41.11028947324898,81.86177406493167,68.79752655916717,41.17803083109939,-105.42303746390834,72.07799460331434,-9.013368607823963,38.60418232894251,-75.19669192564243,34.8592024895704,-26.226373366244104,6.088028234737797,53.61950343840047,-3.7309413649043455,29.032700155039493,-50.63127481117367,-42.94685497787058,-7.009267185461288,-34.58265511497405,76.77917550514377,-93.39753649323188,-79.8369329419836,90.59729058345444,-20.341463205836547,15.922541717327034,21.883867390954908,-61.323018925906275,-49.000110342589956,-77.6555490965669,76.39427274653725,23.22865468056582,-18.620741761926148,-72.60919235344753,90.40875921527274,-47.343507297572444,46.927190576828366,-65.1439940536988,-89.47520985264916,10.527838281633073,-16.175208031997276,48.70187121511157,-24.116926586828082,-89.31789968357837,-46.530039748368594,-98.05711045181836,41.01771270069742,-26.936837530087487,-71.89878638721711,-44.02135280499864,27.222484839504066,-58.676502836652276,-51.44641793172771,-20.319045329045778,22.277633799573376,14.433246081730083,27.838094239153357,-11.013347953954614,-29.00036654197446,-17.726608927937416,-17.911371003366153,-13.637518855001394,82.45339665517747,-54.357216487057954,-4.861631364145626,-81.33679996127873,53.705014883369806,-39.41398599124638,73.9484798464169,-25.202569861567,-45.55133526205522,-83.3165709962159,-21.443144426987786,87.6827265474361,-48.67045608889724,1.7947506553108579,24.282863538310192,-83.174763904297,-36.51363220714665,-52.64874315465477,59.05001419688004,37.051348165581544,-82.8238088703229,54.774332206593755,-96.83674394811561,-23.115085481979644,12.667332065096407,51.258653992528735,-59.76802831074545,-38.39164050173028,-45.418328224684736,74.9290611581103,-34.83981544076944,54.09026387990119,105.8709678893613,-54.47176728469936,31.106557059334307,-90.55095973408132,-4.329493261527276,-69.78860686942217,3.5310261595650694,83.93259836682425,102.47537493537934,5.201871533968259,-14.528564815547373,66.03065389132044,31.642544064849762,-81.13119049883669,-70.99021784163602,-8.162138372185087,54.613830707721036,90.81290757062678,-35.439839813351284,52.95518660186214,20.983201616483477,-12.554583794141973,-15.48149209848075,-23.92485950323621,-0.9601214864281541,-81.84796105781597,-52.2757133135846,15.436355577239887,61.027220030072314,-73.79114986572439,-68.51333568007408,-67.15451409761758,33.37948439861056,-55.020473021395055,3.801433059725089,-84.12599081476449,59.46056990048697,69.8952375130762,-13.843296311767755,-33.716366544474965,-94.97030244704845,-30.780919667333574,-11.437763608765795,69.78966255927948,-91.45422904210635,71.15088462422412,47.21479258680322,-80.76882772838455,-30.57899137054915,57.948920586368786,-62.892700054349625,-53.33605774802328,66.67317397745043,-51.42440331056105,-15.607654406801348,35.26758411741443,-60.20152253862571,78.21164794031758,52.622764075052544,-7.438161367468314,50.76378029443165,-99.90209429930943,63.765163873247204,57.06717046093934
